driver_id,first_completed_trip,lifetime_rating,lifetime_fares,lifetime_completed_trips
44d5-9d30,9/13/11,4.62,14273.17,1423
465d-0e41,5/14/11,4.80,2384.70,239
476b-038d,8/6/10,4.56,13472.31,1143
4017-e5ce,9/2/11,4.77,23839.66,2517
4f70-7adf,6/15/11,4.92,15114.02,1842
41f8-420f,5/30/09,4.72,57863.50,5376
43a0-fdcb,7/28/09,4.81,83553.74,9157
4684-e514,11/18/11,4.82,8001.37,888
400f-6c2a,5/18/11,4.76,25780.50,3341
4345-9b75,3/18/12,4.77,2149.88,239
4554-db09,4/12/11,4.78,48276.30,5088
4a7c-0811,7/14/11,4.83,5920.08,612
4224-1c05,12/21/10,4.75,10461.02,1184
4985-89db,11/20/08,4.73,94736.01,8287
4f19-1f4a,7/31/10,4.74,18969.54,1798
41a9-825a,8/8/11,4.81,29103.97,3378
492f-c920,1/19/12,4.46,1716.36,156
471f-09ac,8/20/11,4.90,717.43,83
4e40-2ce5,12/7/11,,3423.46,519
4fe4-3379,8/22/11,4.86,16577.82,1838
4df1-584b,3/19/12,4.91,5618.86,547
440b-8896,6/25/10,4.75,40829.13,4075
485d-4369,3/9/12,4.66,1198.63,121
46d6-81dc,10/22/09,4.84,52358.10,5170
4fca-2d19,2/22/11,4.84,10101.15,1157
4c1e-bc05,10/8/08,4.84,114480.52,3804
4241-d8ed,8/1/11,4.91,15874.58,1576
4c1c-f37f,4/3/09,4.71,70498.87,7316
4b93-1810,9/6/08,4.64,11149.15,976
4bc6-4347,7/20/11,4.88,4111.29,430
4587-6373,1/25/12,4.57,4688.45,490
40a7-a977,12/9/11,,502.00,77
4519-7e95,4/24/11,4.63,20187.78,2323
4b08-f51d,4/3/12,3.86,2201.21,181
431c-1f47,4/30/12,4.92,122.48,15
4e26-7590,6/5/10,4.72,28916.89,3010
4413-556a,2/22/12,4.71,15505.56,1394
40d3-188f,8/6/11,4.80,9241.02,994
41d1-867e,4/21/12,4.52,745.74,90
4a59-20d4,10/31/08,4.81,141466.99,14538
4336-e83b,7/13/10,4.77,36053.64,3809
4b29-912c,6/1/11,4.81,19621.90,1968
4e94-f908,6/26/11,4.62,8804.53,893
4ce6-d72b,7/18/11,4.87,6235.89,653
42c6-dbe2,11/18/11,,12989.10,1893
4309-2eaf,3/16/12,4.73,6059.70,625
4dc6-e370,11/2/07,4.80,209922.14,7466
4e1c-355f,12/12/09,4.70,98809.78,9541
4dc8-68ab,2/9/12,4.84,2209.34,251
4a6e-c3b0,7/23/11,4.87,23302.41,2047
419f-49eb,7/31/11,4.90,12920.04,1372
4480-beb1,3/26/12,4.80,3100.62,348
4e24-4618,3/27/12,4.94,2504.02,285
4c9d-3c70,8/17/11,4.87,8754.45,790
444d-3d9b,1/26/12,4.89,7705.50,877
4713-c0fd,2/27/10,4.83,124609.93,14567
4b45-88d2,11/28/11,4.85,17815.19,1874
42c1-a630,4/10/12,4.69,1780.83,198
44d9-4a81,1/26/12,4.83,4725.44,480
4d6e-5322,11/29/09,4.80,23569.71,2529
440e-0082,2/21/10,4.65,10370.01,1167
447e-b7e1,4/23/09,4.86,224602.23,7970
4d64-e238,9/1/11,4.79,10873.82,1016
4d56-7b9a,10/15/10,4.89,1403.42,143
45c2-1bc7,8/19/11,4.87,8742.74,1058
469c-b7b9,11/23/09,4.79,36784.86,4111
4eda-9132,4/11/12,4.86,385.66,46
472a-f55a,1/5/10,4.68,34981.26,2608
4423-91e3,10/25/11,4.87,7302.62,855
4ddf-f0ab,8/22/09,4.78,26261.86,2382
432a-31aa,12/31/08,4.84,43370.02,3717
4892-9ac9,5/11/10,4.65,13278.65,1487
436a-6134,10/22/11,4.91,13216.09,1200
4649-da37,5/2/12,,206.25,32
4e12-40f1,1/27/12,4.85,13842.81,1287
40c6-b625,4/3/08,4.71,70191.28,5010
4445-546a,6/3/10,4.82,118063.10,3903
49dc-7494,6/15/10,4.82,7386.14,726
4018-1f2d,5/9/10,4.86,22775.37,2284
4536-19cf,10/14/10,4.72,1975.78,233
4052-90c7,7/19/10,4.72,50572.69,5547
4622-a821,7/3/08,4.52,43857.97,2583
4ef0-dc18,3/18/10,4.83,117338.86,13505
489a-9839,1/14/10,4.87,14393.16,1733
4b30-6811,11/8/11,4.86,17415.14,1972
4887-f895,11/17/10,4.81,9344.64,1109
4c6c-54a6,6/3/09,4.78,38655.26,4087
46eb-edb1,3/10/12,4.88,6203.41,495
476c-acd3,8/7/10,4.83,36589.34,3654
4a8d-d535,9/12/07,4.73,323574.02,14180
48ce-0c9e,12/23/11,4.71,23166.26,2635
407b-c5e5,11/1/10,4.86,21937.22,1978
41b9-db1b,7/27/09,4.90,132781.05,14313
4d5a-ef77,10/22/11,4.89,11443.76,1134
4ff5-a896,3/22/12,4.74,5594.38,618
49cf-8cfe,10/18/11,4.72,4877.81,505
45e4-522b,4/16/12,4.87,1795.64,181
4156-eaa2,7/10/11,4.82,46417.25,5024
41a6-13d2,9/13/11,4.80,13255.40,1506
43c1-cc1d,1/3/11,4.78,43696.78,4311
42f8-2b9d,5/23/10,4.72,21477.31,1947
4956-663e,12/29/11,4.51,12684.70,1285
40ff-76c0,2/19/11,4.77,70248.62,3557
4923-307a,10/9/11,4.88,26718.72,2639
41d0-b2ef,5/14/11,4.88,26316.47,2667
43b1-38d5,12/27/10,4.71,36311.86,3690
463c-0239,12/21/08,4.77,98474.55,9722
42b3-87e0,2/12/11,4.69,11019.02,1039
4849-fe4b,7/11/11,4.79,26727.82,2917
4b36-39ca,12/23/11,4.89,3710.38,356
44cd-c792,1/31/09,4.77,133445.12,9540
4ecf-10cf,9/23/10,4.88,34790.78,3476
4539-f45f,7/1/09,4.88,61800.34,4478
4d2e-8355,8/12/11,4.86,1537.71,193
4c2a-9585,7/3/10,4.88,30005.36,3414
4031-ac69,5/2/10,4.84,33280.56,4088
4065-9911,12/8/09,4.80,76001.22,8839
4b2b-ba94,4/11/12,4.70,3838.89,390
4cc4-ab8a,7/19/11,4.68,18538.47,2191
409a-e1ff,3/28/11,4.82,54236.08,6165
42b4-f34d,12/15/10,4.80,2074.26,232
4935-635e,12/17/09,4.71,67220.23,5645
41c8-0fa1,4/18/11,4.72,35620.63,3528
4223-89f0,9/22/11,4.60,15464.46,1710
4df8-2843,2/12/11,4.82,32257.68,3534
459e-1358,4/6/11,4.81,16422.67,1746
4ebd-c74c,6/19/09,4.87,31757.07,1090
4f63-210a,3/24/12,4.94,3846.82,376
4ca7-6e91,6/14/10,4.78,14735.05,1688
49ba-26b1,6/16/08,4.70,63788.15,2399
4a5b-b445,4/3/12,4.75,8618.51,745
4312-31be,3/16/12,4.91,5221.70,521
4fe4-ebdd,8/23/11,4.78,19503.52,2206
4e15-f8bf,11/3/11,4.76,16551.69,1652
4d7f-4c99,6/25/11,4.64,32627.97,3479
4238-57f0,10/23/11,4.89,8841.09,858
4d68-4ac5,4/21/12,4.54,1001.66,78
464a-62ca,7/7/10,4.81,59635.90,1770
4ca1-e114,2/28/11,4.84,6681.25,739
43f8-ad5d,1/26/11,4.66,12812.81,1286
4164-03df,7/26/09,4.82,15695.64,1421
4e12-b33a,7/30/11,4.90,33477.82,1767
456f-02d9,8/28/09,4.65,9691.20,1038
482c-fa81,2/29/12,4.86,3125.81,345
4b0d-3c42,7/27/10,4.80,58078.94,6601
458f-fbc8,8/6/10,4.71,17558.73,1856
426f-21e6,8/19/11,4.75,20150.30,2204
4e5d-c75c,4/8/12,4.78,627.54,64
4490-4e92,8/30/10,4.87,64858.78,7640
4e7e-cce0,3/15/12,4.77,1095.98,119
4f79-3bde,1/7/11,4.83,16378.94,1829
44ca-7a1d,3/19/12,4.71,1677.65,149
428c-5266,7/21/09,4.81,99104.94,10905
4a5c-1b12,11/1/11,4.48,11844.39,1181
45d4-67fe,11/6/09,4.83,53228.68,5732
4b66-e95d,10/16/10,4.67,13235.11,1347
46c4-8068,6/28/09,4.77,101389.80,11157
427d-e6a7,6/19/11,4.62,14345.61,1456
4f92-5f8b,10/16/11,4.74,13292.77,1428
4e59-6b3b,2/7/11,4.78,29271.95,3371
42bd-23e2,1/18/08,4.60,90296.84,6061
442a-49ff,11/22/10,4.86,43405.28,4978
4788-03df,7/19/11,4.87,18652.83,1858
48ec-86f6,2/10/11,4.52,20747.33,2187
4abb-c2f8,4/24/12,4.76,442.98,41
4e90-1cd1,3/28/12,4.71,2002.72,217
4504-0e17,1/26/11,4.67,11766.01,1189
414e-e6e1,2/11/12,4.87,5416.85,540
4b1d-3222,9/27/11,4.79,9971.94,1091
43fa-f8c4,1/31/12,4.20,301.55,38
48b4-f5a1,6/9/07,4.72,234317.27,10110
401a-8884,2/29/12,4.79,1882.22,224
493f-651b,4/5/12,4.84,1855.28,212
459a-b714,1/29/12,4.69,5720.28,555
4102-ed69,5/4/11,4.69,42861.62,4745
489d-cecb,9/20/11,4.66,14269.85,1510
478b-4925,8/12/11,4.54,42344.74,3856
4e67-1b82,8/21/11,4.79,17684.70,1934
46b4-6611,2/9/12,4.84,12846.86,1426
4bb0-fd29,5/22/10,4.84,70871.06,7809
4baa-42ec,6/5/10,4.78,1078.72,108
44c9-39e5,2/19/12,4.39,4914.73,479
4802-d436,11/30/11,4.82,15971.73,1518
4aab-3554,10/19/11,,6434.07,974
498b-9a76,9/7/10,4.86,39493.23,3908
4d06-a47b,3/10/12,4.83,5087.09,507
4627-1557,11/18/11,4.45,2843.41,335
466e-9be0,3/29/12,4.74,942.51,107
42a5-dae2,9/18/09,4.79,134697.67,11777
451f-596c,8/24/10,4.66,29516.04,2790
4a69-9a98,8/23/11,4.84,22100.74,2043
4a46-f717,6/20/08,4.79,125450.11,4642
4069-09a0,10/21/10,4.74,45096.20,3998
4dbf-3ee4,3/6/11,4.93,8431.31,808
4116-326a,11/6/08,4.74,212144.20,18062
47ad-8569,5/10/09,4.88,36015.49,1144
41f8-f483,2/18/12,4.78,6611.03,754
4e08-5502,6/30/10,4.86,53909.50,4432
4716-14c6,12/8/10,4.57,6178.06,601
4d90-1729,12/24/11,4.87,4433.15,564
49e8-8b56,3/21/08,4.72,66647.72,5209
4001-d6ef,1/15/10,4.81,31436.88,3443
4775-abe2,10/15/08,4.78,147531.45,15262
44c6-d037,10/24/10,4.85,48887.50,5187
4b35-1c7b,12/16/11,4.81,4237.06,442
4c5f-00ab,11/12/11,4.83,23471.94,2417
4cae-2297,2/18/11,4.82,22791.73,2384
44f7-4f55,12/17/11,4.79,3235.62,340
42bf-57f0,8/10/11,4.77,18378.90,1983
48e2-4043,11/13/08,4.84,82459.38,8399
446d-cf83,8/21/10,4.74,29258.41,3042
4f06-e87b,9/10/11,4.72,4003.58,400
441e-2aad,12/30/11,4.70,16919.39,1695
4416-c5cf,6/18/10,4.74,19406.70,1937
422f-510d,1/11/10,4.71,34023.98,2166
4388-c1ec,5/31/11,4.81,39878.68,4904
4c2f-9c62,12/15/11,4.68,4809.33,455
4366-791d,12/24/08,4.77,55230.28,5437
4add-319c,5/28/11,4.85,31793.82,4104
473c-f258,7/21/10,4.73,47653.19,5075
489c-85aa,8/30/10,4.78,14622.05,1472
4942-1e9f,3/10/12,4.77,4216.15,446
4608-2ed9,8/19/09,4.58,20540.55,2012
4c16-b724,11/9/10,4.57,4271.57,374
4888-d835,7/4/11,4.86,3609.85,431
46d1-374a,10/5/11,,1383.18,209
437d-b24b,3/17/12,4.86,584.70,61
46b4-5049,8/11/11,4.79,15594.90,1719
41ad-9b38,12/13/11,4.83,13240.40,1224
4a26-8a54,7/31/10,4.83,95417.06,9381
44e1-4c43,3/19/12,4.81,6278.96,616
470b-ce16,10/26/11,4.76,2540.95,264
4150-9cb6,8/12/10,4.77,11797.82,1342
412a-8374,12/8/09,4.76,119596.46,12297
4169-5879,1/28/10,4.73,44686.26,4612
4e4b-06ea,2/12/12,,307.27,51
466f-b9a3,6/21/10,4.82,48822.91,4652
41e8-6f68,11/28/11,4.89,8033.10,775
48f6-b304,10/7/10,4.84,63829.02,4930
4538-0c16,12/13/11,4.65,9529.16,959
4b56-5839,12/23/11,4.58,18967.28,1823
4736-a289,3/25/10,4.84,73804.30,7846
421b-0437,7/6/11,4.78,29600.24,3291
4167-d568,1/11/11,4.75,12846.67,814
4ce0-5c8e,12/1/11,4.26,1529.55,192
4edf-e8e9,6/26/11,4.82,8943.18,916
4694-56fc,8/15/09,4.72,46372.22,4466
480f-d700,7/17/11,4.72,14713.46,1727
4791-ee76,4/19/12,4.45,1008.52,96
4969-0e72,5/14/11,4.65,25669.65,3095
46f8-9758,2/20/11,4.85,19930.60,2327
48e5-e4d5,4/12/08,4.77,91754.69,8125
4bed-ed57,5/19/11,4.89,9700.73,1174
4369-4b98,7/8/10,4.89,48221.13,5823
4d1d-a562,3/3/11,4.80,28642.22,3022
47fb-b27d,1/28/12,4.89,8725.62,875
40e8-e9fd,9/20/11,4.77,4436.16,511
4d3c-1c2f,5/26/11,4.79,23430.37,2799
4c59-2f61,3/30/12,4.69,260.60,28
4082-6875,3/29/12,4.83,3344.18,189
4abb-a1b3,7/24/10,4.88,37781.87,4563
4f96-856a,1/15/11,4.82,42563.17,4640
4b0b-887e,3/5/11,4.86,84965.42,2756
4318-595e,3/14/10,4.80,8746.93,900
428e-cfc7,3/8/08,4.81,230273.09,10778
4ef5-32ec,4/27/12,4.92,443.01,50
4652-b165,3/29/12,4.88,1489.48,147
4e11-bd18,4/6/10,4.87,64368.14,6990
46ce-445d,2/22/12,4.67,5941.50,538
41fb-2511,9/17/11,4.90,8310.27,905
4a99-fc19,7/25/09,4.75,44246.91,4545
4f6e-b230,4/12/12,4.76,1660.41,176
4274-ced3,7/15/11,4.84,11494.15,1172
49cd-ae5d,7/7/09,4.64,37568.62,3959
43f4-1556,8/21/09,4.80,4546.63,429
4fca-67a8,3/23/12,4.74,3617.66,348
42dc-578a,8/10/10,4.84,14120.02,1536
4624-39bd,10/8/11,4.83,6522.34,737
4c74-92c4,8/1/11,4.70,25435.90,2958
4eff-54e4,8/7/11,4.71,24696.22,2673
4f95-1493,5/29/10,4.85,38106.70,3875
4a00-2de1,4/12/12,4.72,2047.41,225
4b8e-ff6a,4/9/12,4.84,1339.37,143
467d-6958,1/27/10,4.79,59916.63,5862
4470-a23d,6/26/11,4.82,54423.16,6029
466e-998a,4/4/11,4.75,10930.84,1133
4800-4add,5/19/10,4.83,44925.06,5206
4359-aad4,2/18/12,4.73,4325.30,532
4a13-d4a2,3/26/10,4.77,54969.23,5638
4fe3-9c43,6/2/11,4.57,33263.31,3857
4b1d-4f78,2/12/11,4.55,9441.79,858
4b7c-8827,10/2/09,4.86,59596.19,5955
43c1-6e48,3/5/11,4.75,22933.42,2759
4560-b673,1/7/11,4.94,3369.64,376
4a7a-953e,6/21/10,4.76,53641.74,5285
4ff5-01d2,4/17/11,4.83,4486.46,484
49c5-7a44,7/9/09,4.81,133622.43,12169
40ab-a9b3,4/15/12,4.70,1787.01,166
4d94-2f69,1/27/12,4.52,4252.34,502
47a8-31db,1/28/09,4.66,141965.66,14737
4ee3-cd06,4/11/11,4.74,16050.63,1567
4312-1c02,4/16/11,4.76,15068.96,1511
478f-851b,2/29/12,,4495.46,706
418f-aa01,6/21/11,4.93,8144.90,447
421f-95eb,3/22/12,4.87,4476.13,468
4cd7-4c8b,9/27/10,4.82,73452.45,2942
4bfa-eee4,12/7/11,4.92,8856.96,980
4eae-85b6,8/3/11,4.89,3389.48,401
4fb5-19da,4/8/11,4.90,33917.99,3287
4442-a826,2/8/12,4.93,1034.39,110
4312-8f63,1/20/12,,4115.68,617
44df-37ce,4/20/12,4.93,315.50,42
4f81-30d8,1/27/09,4.78,38626.34,3568
46e5-10e1,11/7/11,4.90,3418.98,385
472b-bf92,10/9/11,4.83,7668.32,823
47ce-9521,2/12/11,4.83,6989.94,402
4de2-00cb,3/26/10,4.78,44592.81,4507
47f5-bd87,10/5/08,4.74,150250.68,12579
430f-301c,3/19/10,4.67,140859.59,11505
41a5-f79f,7/31/10,4.82,21496.32,2558
427c-8d1f,8/4/10,4.82,41257.42,3998
4524-b744,9/20/10,4.77,19947.08,1611
4b98-a0c7,12/13/11,4.81,9258.84,927
414a-4c2e,2/12/12,4.79,2875.54,305
46d3-6bb4,3/4/12,4.93,4703.93,450
4e1f-be24,1/28/11,4.82,26098.74,2992
4148-a486,3/13/12,4.61,4593.24,408
4342-c3fa,10/23/11,4.83,6796.26,648
4ab3-7d83,6/23/10,4.74,30610.73,3356
4bc6-8395,10/9/10,4.87,46605.31,4333
4315-2791,7/22/10,4.83,19670.34,2119
4d76-860f,9/21/11,4.74,15465.01,1825
423c-a9d4,7/26/09,4.74,43791.06,3378
4121-a08b,10/1/11,4.91,4970.82,509
4c1b-525b,1/24/11,4.73,34023.70,3373
4524-5cbe,3/29/08,4.85,164156.78,5665
48d4-9bc6,10/10/11,4.46,15552.11,1744
41a8-efc3,8/30/11,4.78,32275.13,3697
472b-406e,9/8/11,4.72,17979.24,1585
4b2e-e25a,10/9/11,4.71,15004.86,1681
42a8-b9d5,4/21/12,4.74,1093.10,97
4308-b866,5/29/11,4.72,8107.03,920
4d5a-f80f,3/2/12,4.54,4634.94,403
4029-0087,3/1/09,4.72,55064.47,5309
4877-0f1f,8/4/11,4.88,5344.23,560
4222-9c5a,12/23/11,4.61,7751.83,795
4c5b-d5e2,3/26/12,4.79,3469.65,287
430c-6579,3/25/11,4.72,27464.34,2525
4554-a499,10/5/10,4.74,35578.08,3563
4f89-162a,10/13/11,4.69,13739.51,1586
4714-6b5a,2/20/12,4.59,11039.23,1170
4e8c-a5d8,1/23/11,4.85,38303.74,3915
4328-044e,11/6/09,4.84,54752.87,5296
40fe-40c6,11/24/10,4.70,24150.85,2698
4ebe-c065,10/11/10,4.86,23779.98,2355
4a45-5ebd,8/8/11,4.84,35824.00,3501
4f6e-d0f6,7/30/10,4.63,3377.15,497
4e06-d3a8,2/12/12,4.74,11381.85,1025
46da-3061,7/20/10,4.73,11545.69,1046
487e-a6a3,4/17/09,4.84,161612.82,13196
4f7d-443b,8/27/10,4.81,4303.18,456
4866-ddbb,2/16/12,4.86,4612.82,463
4d76-63f3,4/5/12,4.89,146.26,19
4ec1-3b44,12/13/10,4.91,3054.72,333
4504-38fe,6/25/11,4.77,11509.33,1060
4c45-d675,8/8/11,4.82,32318.36,3952
48fd-e516,10/3/08,4.80,232580.79,9347
42f1-bc68,11/18/11,,3412.62,582
448b-b0b7,1/2/10,4.77,33217.37,2881
4fba-6838,5/5/12,5.00,160.97,7
46fb-976b,3/2/11,4.74,23640.89,2259
4b27-57d9,7/23/09,4.80,103650.50,10194
4fdf-7893,6/25/10,4.78,50066.17,5587
45f4-a2f6,3/9/12,4.58,6337.65,523
4153-db5e,9/21/10,4.80,46858.86,5306
48e5-f222,6/25/10,4.81,17444.05,2000
41c0-0b4b,8/3/11,4.78,14051.92,1062
4f70-892f,7/16/11,4.81,23859.46,2294
4a1c-0bb1,8/31/11,4.81,23958.19,2235
4cb3-7a64,8/23/11,4.68,31826.24,3627
4006-eed4,4/27/12,4.91,397.44,30
48a9-ff38,9/1/11,4.81,8688.00,938
4879-87ae,6/30/11,4.83,24971.48,2048
4c9e-2c27,4/11/11,4.76,39610.84,4462
4dee-a398,8/21/10,4.71,50343.77,5066
4dc4-5040,2/1/12,4.80,7739.22,859
4003-992c,7/3/11,4.49,14032.89,1630
4b79-917d,9/18/10,4.81,45872.74,5112
489b-98c6,4/2/12,4.79,5710.82,631
454f-f4aa,2/23/09,4.72,40055.30,3551
4955-8972,11/28/11,4.89,13859.07,1643
4a7f-b7e7,7/31/11,4.82,9692.94,1139
46b5-e438,3/29/12,4.80,3372.75,287
4c7b-b703,9/28/10,4.85,71068.00,7106
4198-bc38,6/1/11,4.85,24851.58,1047
4c23-5f73,5/4/12,4.70,345.08,32
40ec-9fc4,1/27/11,4.85,12437.32,1395
4573-68d7,6/11/10,4.87,17110.71,1963
4641-804d,3/30/12,4.31,2917.54,292
4910-c10c,6/15/11,4.68,26285.06,2262
439e-4c1d,12/28/11,4.65,16475.59,1660
4830-9bc0,11/22/08,4.74,43626.30,4930
422c-c78d,4/2/10,4.88,19587.49,1946
4e7a-1a80,3/5/10,4.87,36951.53,3699
427f-2953,11/15/11,4.88,12340.42,203
4766-18b0,10/13/09,4.78,90301.80,10540
46e1-61e6,11/20/10,4.86,43522.70,3932
463c-cf08,7/24/09,4.90,65445.57,6154
417f-e17f,6/22/10,4.72,46099.55,4743
48f3-cef6,11/24/11,,1110.08,151
4b1e-6018,11/26/10,4.71,33118.14,3721
400b-43f8,10/13/11,4.81,21685.74,2316
41ee-564a,3/26/12,4.59,4810.49,454
49ec-8e3e,3/11/12,4.85,2799.92,287
4ce4-9973,1/26/10,4.74,29354.37,3089
405b-59a4,8/28/09,4.70,64103.21,6691
4757-0032,12/21/11,4.91,2183.29,233
452c-bb20,5/18/11,4.62,28615.73,3200
4d7e-cc9c,9/5/10,4.85,25045.25,2743
48ff-fcb7,8/19/09,4.72,48522.09,4786
43aa-0072,9/21/10,4.87,91521.85,9967
4725-e12a,9/4/10,4.77,51525.61,5255
4434-fb62,3/1/11,4.76,18969.80,1983
4c8f-4a69,4/12/12,4.52,651.81,60
4190-9a84,6/28/09,4.90,143788.66,4734
4e2e-f378,12/1/11,4.73,6459.42,679
4dfc-49ee,8/12/11,4.80,26856.01,2768
46e8-54e7,8/30/10,4.87,47658.48,5131
43fd-c188,10/1/10,4.65,3862.22,438
489e-0293,8/29/11,4.80,22063.67,2226
4be9-4e38,3/1/10,4.82,35002.48,3735
4a16-f9a4,8/14/11,4.86,14469.91,1403
4e15-3428,12/28/11,4.87,10340.02,1376
4691-a62f,12/3/08,4.66,29261.80,3099
43b5-eacc,9/25/10,4.84,19566.72,2072
4f27-a526,4/3/12,4.80,4667.06,449
418d-20b6,4/13/12,4.83,602.09,55
4141-5022,6/11/09,4.69,58099.94,6460
45fd-7892,7/4/11,4.45,6064.42,687
44b7-68a1,10/28/10,4.89,82928.68,8587
4625-8f56,8/1/10,4.80,41036.82,4378
4b95-22a9,1/25/12,4.82,7588.54,954
4db5-2844,10/4/11,4.55,17288.08,1951
4677-b156,12/14/11,4.87,7546.51,737
4ab4-4810,5/27/11,4.81,11308.47,1118
4079-b679,12/19/10,4.88,17235.23,1740
4ba8-7507,12/5/11,4.74,14811.49,1629
4b29-d743,10/30/11,4.71,4413.93,523
4afe-f465,5/3/12,4.70,434.57,43
4078-19b1,3/6/10,4.62,21003.98,2192
426f-0e70,3/3/12,4.75,5352.91,505
4401-30af,6/16/10,4.90,43831.03,1866
4747-12b4,10/29/11,4.73,22768.30,2260
4206-a3b1,12/15/09,4.79,74384.18,6554
489b-c6c5,9/26/11,4.78,16767.62,1760
4a75-29c1,3/31/11,4.84,52271.44,5189
4adc-7797,12/23/09,4.87,121626.77,12141
4a82-9884,7/7/11,4.41,9966.34,972
4a22-6b54,9/17/11,4.50,6190.74,636
4fd9-3eba,6/28/11,4.64,4729.90,495
4923-80cb,11/26/10,4.69,6427.52,695
4ac0-136d,1/31/12,4.69,6772.93,729
4547-871c,2/6/10,4.87,48440.05,4750
4d80-730d,1/21/10,4.70,39461.00,4252
4d9c-a3fb,12/30/10,4.64,2414.91,275
4ea7-2069,8/4/09,4.73,15398.12,1621
4062-9ad8,2/27/12,4.87,5798.28,597
4356-eaad,4/13/11,4.72,33863.11,4191
49a4-de9d,1/11/11,4.50,29335.53,3060
4ac3-140d,11/28/11,4.76,7449.88,852
4ab6-e617,8/16/09,4.88,47907.34,4088
4f7f-32fa,9/9/11,4.91,11329.34,1299
47fa-2303,6/16/10,4.75,13492.90,1380
42a6-2e2d,10/26/11,4.62,9557.31,911
450c-9467,1/10/11,4.75,17690.28,2137
4dd0-9b7e,3/13/12,4.96,630.86,64
4805-117a,10/4/09,4.75,20631.02,1780
4592-19da,9/16/11,4.90,6708.56,879
4573-d885,1/25/12,4.89,12942.22,464
44a6-5297,12/5/10,4.81,29074.03,3222
4340-a567,8/7/10,4.89,2404.94,269
4b11-d5bf,11/3/09,4.77,51843.77,5057
480d-c1b1,2/12/10,4.73,104747.07,10197
48bd-c844,10/3/09,4.42,7509.64,708
42fd-d708,11/28/09,4.67,39733.05,4178
430c-bd2c,5/25/10,4.81,15062.10,1629
45d0-c7f6,6/20/11,4.79,22990.66,2285
40f3-5290,6/18/08,4.88,204287.54,9339
4cae-763e,3/10/11,4.70,11612.49,1273
4a64-e520,3/24/12,4.49,1599.38,127
456e-6a20,10/10/10,4.84,34636.78,3908
4846-034a,10/27/09,4.66,70283.33,6840
4669-98a0,11/15/09,4.62,43885.85,3879
49a5-c819,3/31/11,4.87,7138.92,655
403c-f06c,5/7/10,4.76,61378.90,5851
490d-f222,7/28/11,4.89,29778.98,3109
4981-3fc3,10/14/11,4.69,5300.96,605
4f64-e6a9,9/12/10,4.72,48926.05,4825
4157-8702,1/29/12,4.85,2651.94,286
45df-432f,5/13/11,4.35,11888.02,1188
452d-5532,2/7/10,4.80,33998.63,3523
419f-accc,8/25/09,4.78,43598.69,5110
4df9-f8cf,8/29/11,4.84,17892.76,2098
4d61-4a64,6/27/09,4.74,17847.92,1962
4b18-b2f5,12/5/10,4.72,6265.19,675
4a3f-a5c2,3/25/10,4.71,98421.23,10542
4124-6d26,2/17/11,4.85,48632.44,5167
42dc-bb0f,11/9/10,4.82,12645.52,1451
4041-3edd,8/19/11,4.85,21818.56,2460
4f18-fca0,8/27/09,4.79,89042.73,9000
4da5-6077,9/16/11,4.69,36303.26,3998
43a3-b853,12/15/11,4.90,14041.56,1579
43f7-88ff,8/4/10,4.85,39281.03,4509
4a5b-7e0e,4/26/12,4.91,474.86,39
444c-0741,3/26/10,4.89,37115.02,3166
4de5-7974,4/7/10,4.77,9799.42,1058
48b9-57cc,1/11/11,4.91,12914.77,1547
4ab8-3d1c,2/26/12,4.70,7455.44,819
4c3d-6087,8/26/11,4.60,28094.31,2813
4de0-2684,9/2/10,4.80,64083.02,6684
4da1-1711,3/8/09,4.77,160959.50,8990
4172-8a22,3/24/12,4.80,1612.27,184
4998-d127,9/2/09,4.77,46116.68,5191
4237-1941,3/15/12,4.76,7744.85,677
436e-3d70,3/6/12,4.62,7327.78,729
4867-d01c,12/24/11,4.93,5398.64,590
419e-fb17,12/8/08,4.80,20186.95,2025
4d00-a4a9,9/9/10,4.82,22188.42,2107
4283-2d6e,8/14/09,4.75,76368.02,8116
4e58-187c,3/7/11,4.94,5576.45,584
4b81-bbcc,6/9/10,4.85,53762.17,5679
45aa-de6c,11/27/10,4.81,30686.90,3693
4907-fc3a,7/14/11,4.60,27866.97,3042
497c-1057,5/4/10,4.48,46799.07,4675
4955-9dbc,2/29/12,4.42,5413.78,589
401e-2e0d,10/29/11,4.79,10440.30,1238
42ea-30e8,8/11/11,4.82,12678.82,1424
4124-40b3,1/8/10,4.72,21023.28,1994
4b8d-18c5,11/1/10,4.84,5411.82,517
42c9-cae3,1/13/12,4.85,5463.78,577
4bd4-6ab0,4/15/12,4.68,683.26,61
452d-ca27,11/28/10,4.64,41000.51,4108
4672-fe92,1/24/12,4.89,3599.00,350
42ac-71cc,9/17/10,4.89,31852.74,3423
42ae-725d,2/29/12,4.85,10239.26,1099
4668-4522,10/24/11,4.78,27635.49,2828
47a6-eb4c,11/15/09,4.90,13202.77,1347
4973-9d6d,12/14/11,4.93,17911.58,1872
467c-8f2a,9/6/10,4.88,28449.92,2818
41b0-fcd4,8/22/10,4.75,32587.39,3463
4712-ab88,3/3/12,4.67,3560.31,360
42e0-a928,2/14/12,4.76,10081.70,1043
4cc2-3cfc,5/3/10,4.75,60475.62,6296
429a-a9aa,8/24/10,4.89,56199.41,3774
4845-2fdf,12/11/10,4.96,1325.97,131
